,color,date,link,moves,my_elo,opponent_country,opponent_elo,opponent_name,result,speed
1406,white,"Dec 17, 2018",https://www.chess.com/analysis/game/live/3302683552,42,746,United States,777,Taloool77,win,5 min
1407,black,"Dec 17, 2018",https://www.chess.com/analysis/game/live/3302658353,44,737,United States,682,jbmihaly,loss,5 min
1408,white,"Dec 17, 2018",https://www.chess.com/analysis/game/live/3302551732,93,747,United States,787,Saketamin,loss,5 min
1409,black,"Dec 17, 2018",https://www.chess.com/analysis/game/live/3302535277,41,754,Norway,648,discobacon,win,5 min
1410,black,"Dec 17, 2018",https://www.chess.com/analysis/game/live/3302501090,27,748,India,701,Madhuka1257_gm,win,5 min
1411,black,"Dec 17, 2018",https://www.chess.com/analysis/game/live/3302326003,60,741,Brazil,698,wssalu,draw,5 min
1412,white,"Dec 17, 2018",https://www.chess.com/analysis/game/live/3301958662,58,742,Spain,715,juanjoml,draw,5 min
1413,white,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298902411,41,743,United States,852,donjonh,loss,5 min
1414,white,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298872482,26,749,Turkey,827,huseyinbeg,loss,5 min
1415,black,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298758616,21,756,United States,840,BillTheGreatUnicorn,loss,5 min
1416,white,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298738020,19,762,Egypt,820,Mostafa1617,loss,5 min
1417,white,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298710683,14,769,Mexico,770,FelipeGonzalezMon,win,5 min
1418,white,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298686392,14,761,Brazil,824,tupiniquim1,loss,5 min
1419,black,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298638609,41,768,Canada,769,cjudea,win,5 min
1420,black,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298612740,30,760,Guatemala,751,fernando684,win,5 min
1421,black,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298483346,60,752,Mexico,923,maugalvan,loss,5 min
1422,white,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298444930,47,757,Hong Kong,737,aleqgl,loss,5 min
1423,black,"Dec 16, 2018",https://www.chess.com/analysis/game/live/3298429274,33,766,United States,740,BlackT23,loss,5 min
1424,black,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3297124222,34,775,Brazil,737,DOMMANOLLO,win,5 min
1425,black,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296783159,31,768,Mexico,854,richtor,loss,5 min
1426,white,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296756429,40,774,Mexico,753,Hipunk88,loss,5 min
1427,white,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296704405,35,783,United States,739,Crazy88s,win,5 min
1428,white,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296666447,56,776,United States,766,calichris81,loss,5 min
1429,white,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296647700,44,785,United States,676,makingpowermoves,win,5 min
1430,black,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296611399,53,779,Austria,769,FelixTschida,loss,5 min
1431,black,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296592425,26,788,Finland,774,odeeee,win,5 min
1432,white,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296566596,51,780,United States,750,DavidDowns,loss,5 min
1433,black,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296493901,26,789,Ireland,660,josmirari,win,5 min
1434,white,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296424057,42,784,United States,815,fightnfoo,loss,5 min
1435,white,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3296255096,23,792,South Africa,814,ChessMate514,loss,5 min
1436,black,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3295957987,39,800,United States,804,lport2,draw,5 min
1437,black,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3295885380,53,800,Mexico,747,LOBO1975,win,5 min
1438,black,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3295860437,41,793,Norway,769,carmenpocahontas,win,5 min
1439,white,"Dec 15, 2018",https://www.chess.com/analysis/game/live/3295829235,52,785,Estonia,829,aramsahradyan,win,5 min
1440,white,"Dec 14, 2018",https://www.chess.com/analysis/game/live/3293026876,38,776,United States,886,gaurav_69,win,5 min
1441,white,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3292264467,53,765,United States,862,QuickerFox,loss,5 min
1442,black,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3292254989,33,771,Guatemala,730,cutmaz1975,win,5 min
1443,white,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3292124628,19,764,India,855,Sinjoy555,loss,5 min
1444,white,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3292112349,38,770,United States,791,tlchessking13,win,5 min
1445,black,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3292089368,21,760,United States,760,jayharri12,loss,5 min
1446,black,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3292077100,35,768,Norway,842,antoniiiii,draw,5 min
1447,white,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3292065207,51,766,United States,766,Rufoc61,win,5 min
1448,black,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3292053631,62,758,Indonesia,779,jasonkusmadi,loss,5 min
1449,black,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3291998890,24,766,United States,826,kahran23,loss,5 min
1450,white,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3291913968,37,773,India,803,appyfizzlover,win,5 min
1451,white,"Dec 13, 2018",https://www.chess.com/analysis/game/live/3290411370,75,764,India,806,Srinu_3,draw,5 min
1452,white,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289700444,42,763,Argentina,603,gastiiacc,win,5 min
1453,black,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289695154,11,758,Canada,838,TheBoys1,win,5 min
1454,white,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289680668,54,748,Maldives,753,syruponjhon,win,5 min
1455,white,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289671830,25,740,United States,764,dannymartin1101,loss,5 min
1456,black,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289653146,45,748,Morocco,852,19Anas97,win,5 min
1457,black,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289631676,51,737,United States,646,JDiks,win,5 min
1458,white,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289620631,29,731,United States,710,jayhollingsworth,win,5 min
1459,black,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289584467,88,723,Chile,731,tmontaner,win,5 min
1460,black,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289526453,22,714,United States,664,DaarkHeart,loss,5 min
1461,white,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289504733,50,724,United Kingdom,777,muaziz,win,5 min
1462,black,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289488675,59,714,United States,824,ecJea,loss,5 min
1463,black,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289475176,52,720,Canada,808,chesseatsass,loss,5 min
1464,white,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3289453694,38,726,United States,686,helperal,loss,5 min
1465,white,"Dec 12, 2018",https://www.chess.com/analysis/game/live/3288098037,34,735,Germany,772,Gnarlex,loss,5 min
1466,white,"Dec 11, 2018",https://www.chess.com/analysis/game/live/3286139926,19,743,Netherlands,783,checcochess,loss,5 min
1467,black,"Dec 10, 2018",https://www.chess.com/analysis/game/live/3284460214,17,750,United States,796,RoadWarrior149,loss,5|5
1468,white,"Dec 10, 2018",https://www.chess.com/analysis/game/live/3284423181,32,757,United States,817,Olivaw_12,loss,5|5
1469,black,"Dec 10, 2018",https://www.chess.com/analysis/game/live/3284393798,8,764,United States,862,postelite,loss,5|5
1470,black,"Dec 10, 2018",https://www.chess.com/analysis/game/live/3284348888,56,770,Mexico,870,israel-legend,loss,5|5
1471,black,"Dec 10, 2018",https://www.chess.com/analysis/game/live/3284338892,32,776,United States,836,williamwang25,loss,5|5
1472,white,"Dec 10, 2018",https://www.chess.com/analysis/game/live/3284324793,11,783,United States,741,lenrely,win,5|5
1473,black,"Dec 10, 2018",https://www.chess.com/analysis/game/live/3284313261,7,776,Italy,744,br1ky23,loss,5|5
1474,white,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281744871,22,785,United States,877,jojojoja,loss,10 min
1475,white,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281740898,15,791,United States,806,jakemoran,loss,10 min
1476,black,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281684272,69,799,Panama,832,panariel,draw,10 min
1477,white,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281676576,13,798,United States,740,hh124578,win,10 min
1478,white,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281664992,7,791,Canada,760,BRUCETDKWAYNE,win,10 min
1479,black,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281651792,16,783,New Zealand,845,Procktem,loss,10 min
1480,black,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281499308,6,790,United States,766,YRAMC9801,win,10 min
1481,black,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281271689,69,782,Spain,760,Danisomo,draw,10 min
1482,white,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281238469,29,783,Mexico,791,AngelGo,loss,10 min
1483,black,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3281041621,17,791,Denmark,730,blommert,loss,10 min
1484,black,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3280608163,28,801,Turkey,742,Tritiums,win,10 min
1485,white,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3280602628,5,794,Brazil,802,stevesc,loss,10 min
1486,white,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3280525010,21,802,Sweden,757,etamkcehc888,win,10 min
1487,black,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3280454415,58,795,Indonesia,805,tbwahyu,win,10 min
1488,white,"Dec 9, 2018",https://www.chess.com/analysis/game/live/3280418210,26,786,Galicia,839,etnocoreologo,loss,10 min
1489,white,"Dec 9, 2018",https://www.chess.com/live/game/3280413615?username=eono619,3,793,Spain,779,CastigaDamas,win,10 min
1490,black,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3278699800,53,785,India,799,praveenchandan,loss,10 min
1491,white,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3278674042,42,793,Spain,787,albertobo,draw,10 min
1492,black,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3278647108,19,793,United States,731,alexandros4,win,10 min
1493,white,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3278641860,6,786,United Kingdom,728,doi00,win,10 min
1494,black,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3277487570,64,779,France,714,powell117,win,10 min
1495,black,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3277423021,27,771,Samoa,827,ky-ky88,loss,10 min
1496,black,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3277388850,42,778,Indonesia,822,jakimao,loss,10 min
1497,white,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3277382785,21,785,United States,755,kb893687,loss,10 min
1498,black,"Dec 8, 2018",https://www.chess.com/analysis/game/live/3277350124,42,794,India,844,gagan11n,loss,10 min
1499,white,"Dec 4, 2018",https://www.chess.com/analysis/game/live/3268685194,23,801,Mexico,822,ricardocav,loss,10 min
1500,white,"Dec 3, 2018",https://www.chess.com/analysis/game/live/3266152471,35,809,India,750,atulnair2701,loss,10 min
1501,white,"Dec 2, 2018",https://www.chess.com/analysis/game/live/3262938249,53,819,United Kingdom,683,BigDelroy,win,10 min
1502,white,"Dec 2, 2018",https://www.chess.com/analysis/game/live/3262866524,62,811,United States,700,rafatet,win,10 min
1503,black,"Dec 2, 2018",https://www.chess.com/analysis/game/live/3262854900,7,805,Mexico,803,duvanygarcia,loss,10 min
1504,black,"Dec 2, 2018",https://www.chess.com/analysis/game/live/3262796773,45,813,Algeria,804,mohamedlamri,loss,10 min
1505,white,"Dec 1, 2018",https://www.chess.com/analysis/game/live/3260666276,61,822,Brazil,798,Anselmovcosta,win,10 min
1506,white,"Dec 1, 2018",https://www.chess.com/analysis/game/live/3260112530,77,814,Mexico,754,Gerardo210601,win,10 min
1507,black,"Dec 1, 2018",https://www.chess.com/analysis/game/live/3260072290,30,807,Turkey,802,llPAUSE,win,10 min
1508,black,"Dec 1, 2018",https://www.chess.com/analysis/game/live/3259743662,66,799,India,835,hsd16,draw,10 min
1509,black,"Dec 1, 2018",https://www.chess.com/analysis/game/live/3259522268,27,798,United States,767,jared_chess_champion,win,10 min
1510,white,"Dec 1, 2018",https://www.chess.com/analysis/game/live/3259469078,58,790,US Virgin Islands,776,dexmt,win,10 min
1511,white,"Nov 30, 2018",https://www.chess.com/analysis/game/live/3257947830,53,782,United States,893,BudsBums,loss,10 min
1512,white,"Nov 30, 2018",https://www.chess.com/analysis/game/live/3257836806,55,788,Mexico,782,darkgmgMX,win,10 min
1513,black,"Nov 30, 2018",https://www.chess.com/analysis/game/live/3257816699,24,780,Canada,823,NILUT06,loss,10 min
1514,black,"Nov 30, 2018",https://www.chess.com/analysis/game/live/3257795397,22,787,France,826,Armenia06,loss,10 min
1515,white,"Nov 30, 2018",https://www.chess.com/analysis/game/live/3257783647,15,794,United States,773,RickyslimEvans,loss,10 min
1516,white,"Nov 30, 2018",https://www.chess.com/analysis/game/live/3257760051,28,803,Jordan,744,loqman1sgoor,loss,10 min
1517,black,"Nov 30, 2018",https://www.chess.com/analysis/game/live/3257737976,47,813,United States,845,danfelglobal,loss,10 min
1518,white,"Nov 29, 2018",https://www.chess.com/analysis/game/live/3255194596,43,821,International,743,richardsalazar,win,10 min
1519,white,"Nov 29, 2018",https://www.chess.com/analysis/game/live/3255177356,26,814,United States,875,milner2118,loss,10 min
1520,black,"Nov 27, 2018",https://www.chess.com/analysis/game/live/3250481849,47,821,Mexico,765,L0X3R,win,10 min
1521,black,"Nov 27, 2018",https://www.chess.com/analysis/game/live/3250465651,29,813,Australia,811,jeimoey,loss,10 min
1522,black,"Nov 27, 2018",https://www.chess.com/analysis/game/live/3250459754,10,822,Malaysia,810,eezlee,loss,10 min
1523,white,"Nov 26, 2018",https://www.chess.com/analysis/game/live/3247757317,16,832,Germany,869,hangsmateinone,loss,10 min
1524,white,"Nov 25, 2018",https://www.chess.com/analysis/game/live/3245222898,10,841,Thailand,864,SeshMcgee,loss,10 min
1525,black,"Nov 25, 2018",https://www.chess.com/analysis/game/live/3244992702,24,850,Colombia,915,proprivacy09,loss,10 min
1526,black,"Nov 25, 2018",https://www.chess.com/analysis/game/live/3244506191,52,858,Mexico,884,Leoneld15,draw,10 min
1527,black,"Nov 25, 2018",https://www.chess.com/analysis/game/live/3243485786,30,857,Norway,811,rogersgitar,loss,10 min
1528,white,"Nov 24, 2018",https://www.chess.com/analysis/game/live/3242610087,57,869,United States,926,rsing181,draw,10 min
1529,white,"Nov 24, 2018",https://www.chess.com/analysis/game/live/3242031269,26,867,Italy,966,nicbarchess,loss,10 min
1530,white,"Nov 24, 2018",https://www.chess.com/analysis/game/live/3242009434,19,875,United States,846,BlunderousWonder,win,10 min
1531,white,"Nov 24, 2018",https://www.chess.com/analysis/game/live/3241997284,21,864,International,969,bharatsg,loss,10 min
1532,black,"Nov 24, 2018",https://www.chess.com/analysis/game/live/3241702186,15,872,Thailand,839,Somsarit,win,10 min
1533,black,"Nov 24, 2018",https://www.chess.com/analysis/game/live/3241635809,22,861,United States,799,Soxred,win,10 min
1534,black,"Nov 24, 2018",https://www.chess.com/analysis/game/live/3240954575,55,851,Sweden,879,gustavtranvik,draw,10 min
1535,white,"Nov 24, 2018",https://www.chess.com/analysis/game/live/3240917073,42,850,United Kingdom,862,i0nw,win,10 min
1536,black,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3240124080,47,836,India,853,Djchaitanya1,loss,10 min
1537,black,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3240102226,53,849,United States,805,jlgozo13,win,10 min
1538,black,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3240078502,35,836,Switzerland,904,CelestinoScarpetta,loss,10 min
1539,white,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3239434783,22,848,France,830,ToulmondaPoele,loss,10 min
1540,black,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3239432172,6,865,Mexico,906,lmlJOKERlml,loss,10 min
1541,white,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3239338716,35,880,India,946,Hariii_s,loss,10 min
1542,white,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3239301549,28,894,Colombia,901,DaniCastilloMusic,win,10 min
1543,white,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3239264277,31,875,United States,926,Jackrabbitjones,loss,10 min
1544,white,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3239248832,24,893,Germany,880,hauching,loss,10 min
1545,black,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3238926950,50,914,Russia,905,02052008,draw,10 min
1546,white,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3238896760,41,915,Turkey,705,Dragstial,win,10 min
1547,black,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3238890258,13,904,Turkey,915,yasin37maden,loss,10 min
1548,black,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3238620783,17,926,Philippines,875,lordainzmomonga,loss,10 min
1549,black,"Nov 23, 2018",https://www.chess.com/analysis/game/live/3238521912,71,954,Germany,998,hauching,draw,10 min
1550,white,"Nov 22, 2018",https://www.chess.com/analysis/game/live/3236890144,16,951,Ukraine,748,NeverFlucky,win,10 min
1551,white,"Nov 22, 2018",https://www.chess.com/analysis/game/live/3236880489,11,936,United States,925,jormungandrmml,win,10 min
1552,black,"Nov 22, 2018",https://www.chess.com/analysis/game/live/3235624110,57,908,India,942,nawneetsingh,loss,10 min
1553,white,"Nov 21, 2018",https://www.chess.com/analysis/game/live/3234925551,27,936,China,1053,jason88888xu,loss,10 min
